Abbreviation,City,Customer Name,Customer Segment,Order Date,Order Date (copy),Order ID,Order Priority,Product Category,Product Container,Product Name,Product Sub-Category,Region,Row ID,Ship Date,Ship Mode,State,State1,Zip Code,Column,Discount,Number of Records,Order Quantity,Product Base Margin,Profit,Row,Sales,Shipping Cost,Unit Price
MI,Trenton,Tanja Norvell,Consumer,18-Jan-14,18-Jan-14,49987,High,Furniture,Jumbo Box,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Bookcases,Central,6999,21-Jan-14,Delivery Truck,Michigan,Michigan,48183,7.5,0.05,1,15,0.76,-626.04,2,1795.49,58.72,114.98
MI,Trenton,Tanja Norvell,Consumer,18-Jan-14,18-Jan-14,49987,High,Furniture,Jumbo Box,Bush Advantage Collection® Round Conference Table,Tables,Central,7000,21-Jan-14,Delivery Truck,Michigan,Michigan,48183,7.5,0.03,1,4,0.64,-226.512,2,926.58,52.2,212.6
DE,Dover,David Wiener,Consumer,19-Jan-14,19-Jan-14,22561,Critical,Furniture,Small Pack,"Executive Impressions 12"" Wall Clock",Office Furnishings,East,3142,21-Jan-14,Regular Air,Delaware,Delaware,19901,9.5,0.07,1,7,0.47,-27.78,4,128.62,8.99,17.67
DE,Newark,David Wiener,Consumer,19-Jan-14,19-Jan-14,22561,Critical,Office Supplies,Small Box,Staples 4 Outlet Surge Protector,Appliances,East,3143,21-Jan-14,Regular Air,Delaware,Delaware,19711,9.5,0.03,1,50,0.58,-19.77,4,424,3.5,8.67
DE,Newark,David Wiener,Consumer,19-Jan-14,19-Jan-14,22561,Critical,Technology,Small Box,U.S. Robotics 56K Internet Call Modem,Computer Peripherals,East,3144,21-Jan-14,Express Air,Delaware,Delaware,19711,9.5,0.03,1,5,0.5,-245.09,4,504.79,19.99,99.99
CA,Petaluma,Anne McFarland,Consumer,20-Jan-14,20-Jan-14,6564,Low,Technology,Small Box,Logitech Access Keyboard,Computer Peripherals,West,915,20-Jan-14,Regular Air,California,California,94952,2,0.01,1,26,0.37,110.6,5,448.23,4,15.98
FL,Deland,Jill Stevenson,Consumer,20-Jan-14,20-Jan-14,16837,Not Specified,Furniture,Jumbo Drum,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,Chairs & Chairmats,South,2341,21-Jan-14,Delivery Truck,Florida,Florida,32720,8.5,0.09,1,4,0.55,-307.96,8,997,54.31,258.98
NY,Troy,Alan Haines,Consumer,20-Jan-14,20-Jan-14,57217,Medium,Office Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Pens & Art Supplies,East,8008,22-Jan-14,Regular Air,New York,New York,12180,9.5,0.06,1,35,0.58,-116.02,2,422.25,7.95,11.66
MS,Pearl,Karen Bern,Corporate,20-Jan-14,20-Jan-14,35399,Low,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Binders and Binder Accessories,South,4976,22-Jan-14,Regular Air,Mississippi,Mississippi,39208,6.5,0.04,1,38,0.36,-120.1175,6,188.38,5.68,4.91
MI,Mount Pleasant,Sarah Bern,Corporate,21-Jan-14,21-Jan-14,50208,Medium,Office Supplies,Small Box,Avery Hole Reinforcements,Binders and Binder Accessories,Central,7032,22-Jan-14,Express Air,Michigan,Michigan,48858,7.5,0.1,1,4,0.36,-12.1325,2,38.76,6.97,6.23
VT,Burlington,Troy Staebel,Small Business,21-Jan-14,21-Jan-14,21606,Not Specified,Technology,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,Computer Peripherals,East,2997,22-Jan-14,Express Air,Vermont,Vermont,05401,10,0.06,1,43,0.75,-90.3,1,1374.7,5.5,32.98
NJ,Carteret,Troy Staebel,Small Business,21-Jan-14,21-Jan-14,21606,Not Specified,Technology,Small Pack,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Computer Peripherals,East,2998,22-Jan-14,Regular Air,New Jersey,New Jersey,07008,10,0.06,1,29,0.46,138.33,3,516.62,1.99,17.48
CA,Escondido,Thomas Thornton,Consumer,21-Jan-14,21-Jan-14,9824,Critical,Office Supplies,Small Box,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Appliances,West,1342,23-Jan-14,Express Air,California,California,92025,2,0.03,1,39,0.59,540.67,5,1939.66,4.5,48.92
IA,Marshalltown,Rob Haberlin,Consumer,21-Jan-14,21-Jan-14,2883,Low,Office Supplies,Small Box,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Storage & Organization,Central,431,23-Jan-14,Regular Air,Iowa,Iowa,50158,5,0.1,1,34,0.73,177.66,3,2154.34,6.88,64.98
CA,Escondido,Thomas Thornton,Consumer,21-Jan-14,21-Jan-14,9824,Critical,Office Supplies,Small Box,Avery 506,Labels,West,1343,23-Jan-14,Regular Air,California,California,92025,2,0,1,5,0.39,2.75,5,21.56,0.5,4.13
CA,Escondido,Thomas Thornton,Consumer,21-Jan-14,21-Jan-14,9824,Critical,Office Supplies,Wrap Bag,"Sanford Colorific Colored Pencils, 12/Box",Pens & Art Supplies,West,1344,23-Jan-14,Regular Air,California,California,92025,2,0.1,1,43,0.55,-1.49,5,115.81,1.01,2.88
NJ,Hillside,Nicole Brennan,Home Office,22-Jan-14,22-Jan-14,49443,High,Office Supplies,Wrap Bag,Lumber Crayons,Pens & Art Supplies,East,6929,23-Jan-14,Regular Air,New Jersey,New Jersey,07205,10,0.05,1,41,0.47,-10.98,3,396.15,4.82,9.85
KS,Liberal,Lisa DeCherney,Corporate,23-Jan-14,23-Jan-14,49761,Not Specified,Technology,Medium Box,TI 36X Solar Scientific Calculator,Office Machines,Central,6958,24-Jan-14,Regular Air,Kansas,Kansas,67901,5,0.07,1,45,0.38,300.91,5,1090.6,6.3,23.99
OH,Mount Vernon,Tracy Poddar,Corporate,23-Jan-14,23-Jan-14,386,High,Office Supplies,Small Box,Avery 501,Labels,East,66,25-Jan-14,Regular Air,Ohio,Ohio,43050,8,0.02,1,4,0.38,-0.030000000,3,14.96,0.5,3.69
OH,Mount Vernon,Tracy Poddar,Corporate,23-Jan-14,23-Jan-14,386,High,Office Supplies,Wrap Bag,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Pens & Art Supplies,East,67,25-Jan-14,Regular Air,Ohio,Ohio,43050,8,0.09,1,4,0.44,-1.59,3,15.69,0.7,3.85
MA,Acton,Deborah Brumfield,Small Business,23-Jan-14,23-Jan-14,47136,Medium,Office Supplies,Small Box,Tuff Stuff™ Recycled Round Ring Binders,Binders and Binder Accessories,East,6626,25-Jan-14,Regular Air,Massachusetts,MA,01718,10.5,0,1,18,0.36,18.955,2,89.99,1.49,4.82
CT,Norwich,Amy Cox,Small Business,23-Jan-14,23-Jan-14,21890,Not Specified,Office Supplies,Wrap Bag,Newell 343,Pens & Art Supplies,East,3054,25-Jan-14,Regular Air,Connecticut,Connecticut,06360,11,0.01,1,27,0.58,4.06,3,81.9,0.96,2.94
CA,Visalia,Amy Cox,Small Business,23-Jan-14,23-Jan-14,21890,Not Specified,Office Supplies,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",Envelopes,West,3055,25-Jan-14,Regular Air,California,California,93277,2,0.06,1,44,0.35,-12.67,5,495.5,6.97,11.58
TX,Mineral Wells,Brian Stugart,Consumer,24-Jan-14,24-Jan-14,25095,Low,Technology,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,Central,3528,24-Jan-14,Delivery Truck,Texas,Texas,76067,4,0.08,1,41,0.4,-167.8317,7,4475.03,56.14,115.99
MO,Oakville,Robert Waldorf,Home Office,24-Jan-14,24-Jan-14,33091,High,Office Supplies,Small Box,Hammermill Color Copier Paper (28Lb. and 96 Bright),Paper,Central,4647,26-Jan-14,Regular Air,Missouri,MO,63129,5.5,0.02,1,24,0.4,-128.69,4,265.35,11.59,9.99
TX,Mineral Wells,Brian Stugart,Consumer,24-Jan-14,24-Jan-14,25095,Low,Office Supplies,Small Box,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Envelopes,Central,3527,29-Jan-14,Regular Air,Texas,Texas,76067,4,0.06,1,18,0.4,148.3,7,693.06,9.83,39.98
OR,Gresham,Adam Shillingsburg,Corporate,25-Jan-14,25-Jan-14,52199,Medium,Office Supplies,Small Box,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders and Binder Accessories,West,7327,26-Jan-14,Regular Air,Oregon,Oregon,97030,1.5,0.05,1,19,0.39,-60.582,4,92.24,5.24,4.82
TN,Kingsport,Trudy Brown,Small Business,25-Jan-14,25-Jan-14,51974,High,Office Supplies,Large Box,Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room,Appliances,South,7288,26-Jan-14,Regular Air,Tennessee,Tennessee,37664,7,0.05,1,10,0.46,231.16,5,1290.37,24.49,123.38
TN,Kingsport,Trudy Brown,Small Business,25-Jan-14,25-Jan-14,51974,High,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,South,7289,26-Jan-14,Regular Air,Tennessee,Tennessee,37664,7,0.05,1,2,0.38,-14.881,5,23.18,6.19,8.6
IN,Fort Wayne,Erica Bern,Corporate,25-Jan-14,25-Jan-14,24388,Critical,Technology,Jumbo Drum,Sharp 1540cs Digital Laser Copier,Copiers and Fax,Central,3420,26-Jan-14,Delivery Truck,Indiana,Indiana,46806,7,0,1,15,0.35,-704.66,3,8662.34,49,549.99
MN,Apple Valley,Mark Cousins,Home Office,25-Jan-14,25-Jan-14,49601,Low,Furniture,Jumbo Drum,Hon Comfortask® Task/Swivel Chairs,Chairs & Chairmats,Central,6944,01-Feb-14,Delivery Truck,Minnesota,Minnesota,55124,4.5,0.01,1,15,0.69,-101.19,2,1756.46,30,113.98
IL,Rockford,Dorothy Badders,Home Office,26-Jan-14,26-Jan-14,15106,Not Specified,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,Central,2115,26-Jan-14,Delivery Truck,Illinois,Illinois,61107,6,0.06,1,39,0.56,948.79,3,5403.37,17.85,145.45
TX,Abilene,Cynthia Arntzen,Small Business,26-Jan-14,26-Jan-14,24960,High,Office Supplies,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Paper,Central,3501,27-Jan-14,Regular Air,Texas,Texas,79605,4,0,1,37,0.38,639.66,7,1436.94,5.08,37.94
TX,Abilene,Cynthia Arntzen,Small Business,26-Jan-14,26-Jan-14,24960,High,Technology,Small Box,Fellowes EZ Multi-Media Keyboard,Computer Peripherals,Central,3500,27-Jan-14,Express Air,Texas,Texas,79605,4,0.01,1,48,0.76,-17.08,7,1760.35,7.53,34.98
TX,Abilene,Cynthia Arntzen,Small Business,26-Jan-14,26-Jan-14,24960,High,Technology,Small Box,2160i,Telephones and Communication,Central,3503,27-Jan-14,Regular Air,Texas,Texas,79605,4,0.04,1,35,0.59,1366.569,7,5797.68,4.2,200.99
IL,Rockford,Dorothy Badders,Home Office,26-Jan-14,26-Jan-14,15106,Not Specified,Furniture,Small Pack,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Office Furnishings,Central,2114,28-Jan-14,Regular Air,Illinois,Illinois,61107,6,0.03,1,42,0.37,-14.23,3,283.58,4.95,6.64
IL,Rockford,Dorothy Badders,Home Office,26-Jan-14,26-Jan-14,15106,Not Specified,Office Supplies,Wrap Bag,Newell 327,Pens & Art Supplies,Central,2116,28-Jan-14,Regular Air,Illinois,Illinois,61107,6,0.03,1,35,0.58,-6.33,3,82.15,1.12,2.21
TX,Abilene,Cynthia Arntzen,Small Business,26-Jan-14,26-Jan-14,24960,High,Office Supplies,Small Box,Xerox 229,Paper,Central,3502,28-Jan-14,Regular Air,Texas,Texas,79605,4,0.03,1,18,0.37,-35.98,7,125.8,5.87,6.48
AZ,El Mirage,Anna Chung,Home Office,26-Jan-14,26-Jan-14,59652,Medium,Technology,Small Pack,Accessory15,Telephones and Communication,West,8346,28-Jan-14,Regular Air,Arizona,Arizona,85335,3,0.05,1,17,0.83,-55.935,5,312.035,0.99,20.99
IL,Bolingbrook,Beth Thompson,Corporate,27-Jan-14,27-Jan-14,59047,Not Specified,Technology,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,Central,8257,27-Jan-14,Regular Air,Illinois,Illinois,60440,6,0.09,1,10,0.4,19.2,3,266.94,1.99,28.48
IL,Bolingbrook,Beth Thompson,Corporate,27-Jan-14,27-Jan-14,59047,Not Specified,Furniture,Small Box,Eldon Image Series Black Desk Accessories,Office Furnishings,Central,8258,29-Jan-14,Regular Air,Illinois,Illinois,60440,6,0.06,1,26,0.49,-93.93,3,113.85,6.6,4.14
NM,Roswell,Pauline Webber,Consumer,27-Jan-14,27-Jan-14,26529,Low,Office Supplies,Small Box,Staples 1 Part Blank Computer Paper,Paper,West,3714,31-Jan-14,Regular Air,New Mexico,New Mexico,88201,3.5,0.05,1,17,0.36,-81.61,6,201.72,11.25,11.34
GA,Warner Robins,Pauline Webber,Consumer,27-Jan-14,27-Jan-14,26529,Low,Technology,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,Office Machines,South,3715,31-Jan-14,Delivery Truck,Georgia,Georgia,31088,8,0.08,1,41,0.57,3376.03,7,12125.14,14.7,297.64
WI,Manitowoc,Patrick O'Donnell,Home Office,28-Jan-14,28-Jan-14,24640,Medium,Furniture,Jumbo Drum,Hon Comfortask® Task/Swivel Chairs,Chairs & Chairmats,Central,3456,29-Jan-14,Delivery Truck,Wisconsin,Wisconsin,54220,5.5,0.06,1,12,0.69,-151.73,2,1379.98,30,113.98
MT,Kalispell,Helen Wasserman,Home Office,28-Jan-14,28-Jan-14,59139,Critical,Office Supplies,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Appliances,West,8271,29-Jan-14,Regular Air,Montana,Montana,59901,2.5,0.05,1,12,0.59,163.1,2,849.51,3.5,70.97
MT,Kalispell,Helen Wasserman,Home Office,28-Jan-14,28-Jan-14,59139,Critical,Office Supplies,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,West,8272,29-Jan-14,Regular Air,Montana,Montana,59901,2.5,0.09,1,38,0.38,-13.708,2,189.49,2.99,5.34
OH,Mentor,Robert Marley,Corporate,28-Jan-14,28-Jan-14,8480,High,Office Supplies,Small Box,Xerox 1984,Paper,East,1163,30-Jan-14,Regular Air,Ohio,Ohio,44060,8,0.07,1,11,0.36,-58.4,3,76.36,8.74,6.48
NJ,Asbury Park,Karl Brown,Home Office,28-Jan-14,28-Jan-14,30151,Not Specified,Office Supplies,Small Box,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,East,4242,30-Jan-14,Regular Air,New Jersey,New Jersey,07712,10,0.02,1,31,0.39,33.371,3,792.76,12.98,24.92
OH,Mentor,Robert Marley,Corporate,28-Jan-14,28-Jan-14,8480,High,Technology,Small Box,Timeport L7089,Telephones and Communication,East,1164,30-Jan-14,Regular Air,Ohio,Ohio,44060,8,0.09,1,3,0.58,-558.415,3,309.9015,7.69,125.99
CA,Concord,Nicole Brennan,Home Office,29-Jan-14,29-Jan-14,21760,Not Specified,Furniture,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",Office Furnishings,West,3025,30-Jan-14,Regular Air,California,California,94521,2,0.08,1,9,0.56,1.87,5,71.2,5.21,7.38
IN,Indianapolis,Greg Guthrie,Corporate,30-Jan-14,30-Jan-14,52482,Critical,Office Supplies,Small Box,Belkin 8 Outlet Surge Protector,Appliances,Central,7363,30-Jan-14,Express Air,Indiana,Indiana,46203,7,0.06,1,21,0.57,163.78,3,848.2,5.33,40.98
MA,Norton,Anthony Garverick,Small Business,30-Jan-14,30-Jan-14,27430,High,Furniture,Medium Box,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Office Furnishings,East,3846,31-Jan-14,Regular Air,Massachusetts,MA,02766,10.5,0.08,1,3,0.65,278.6,2,315.27,13.99,105.98
NJ,Newark,Anthony Garverick,Small Business,30-Jan-14,30-Jan-14,27430,High,Office Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,Pens & Art Supplies,East,3845,31-Jan-14,Regular Air,New Jersey,New Jersey,07101,10,0.1,1,12,0.47,0.35,3,82.64,2.35,7.08
IN,Indianapolis,Greg Guthrie,Corporate,30-Jan-14,30-Jan-14,52482,Critical,Furniture,Small Pack,"Executive Impressions 14"" Contract Wall Clock",Office Furnishings,Central,7364,01-Feb-14,Regular Air,Indiana,Indiana,46203,7,0,1,30,0.52,217.06,3,717.21,3.63,22.23
ID,Rexburg,Tamara Manning,Corporate,30-Jan-14,30-Jan-14,58981,High,Office Supplies,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,Appliances,West,8249,01-Feb-14,Regular Air,Idaho,Idaho,83440,2,0.07,1,28,0.46,422.23,3,1262.75,5.1,46.89
LA,Shreveport,Suzanne McNair,Small Business,30-Jan-14,30-Jan-14,8802,Medium,Office Supplies,Large Box,Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room,Appliances,South,1199,01-Feb-14,Regular Air,Louisiana,Louisiana,71109,5.5,0.07,1,15,0.46,400.69,6,1866.12,24.49,123.38
LA,New Orleans,Susan Pistek,Home Office,31-Jan-14,31-Jan-14,31140,Critical,Office Supplies,Small Box,Avery 481,Labels,South,4371,01-Feb-14,Regular Air,Louisiana,Louisiana,70117,5.5,0.03,1,4,0.37,-1.26,6,13.42,0.99,3.08
TN,Knoxville,Amy Hunt,Home Office,31-Jan-14,31-Jan-14,24160,Medium,Technology,Small Box,T60,Telephones and Communication,South,3389,01-Feb-14,Regular Air,Tennessee,Tennessee,37918,7,0.06,1,44,0.56,1104.318,5,3644.596,4.9,95.99
MT,Bozeman,Lindsay Castell,Small Business,31-Jan-14,31-Jan-14,6791,Medium,Technology,Medium Box,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Office Machines,West,939,02-Feb-14,Express Air,Montana,Montana,59715,2.5,0.1,1,14,0.37,110.77,2,730.33,10.17,51.98
FL,Merritt Island,Natalie Webber,Consumer,31-Jan-14,31-Jan-14,21956,High,Technology,Small Box,5180,Telephones and Communication,South,3064,02-Feb-14,Regular Air,Florida,Florida,32953,8.5,0.02,1,2,0.56,-301.906,8,125.273,8.99,65.99
MI,Eastpointe,Lena Hernandez,Home Office,31-Jan-14,31-Jan-14,55075,Critical,Furniture,Jumbo Drum,"Global Stack Chair without Arms, Black",Chairs & Chairmats,Central,7685,03-Feb-14,Delivery Truck,Michigan,Michigan,48021,7.5,0.08,1,21,0.6,-124.42,2,556.45,14.36,25.98
CA,Beverly Hills,Tom Ashbrook,Home Office,01-Feb-14,01-Feb-14,21639,Not Specified,Furniture,Large Box,Electrix Halogen Magnifier Lamp,Office Furnishings,West,3010,01-Feb-14,Regular Air,California,California,90210,2,0.02,1,38,0.59,3408.46,5,7814.59,11.54,194.3
CA,Beverly Hills,Tom Ashbrook,Home Office,01-Feb-14,01-Feb-14,21639,Not Specified,Office Supplies,Small Box,Eldon Shelf Savers™ Cubes and Bins,Storage & Organization,West,3011,01-Feb-14,Regular Air,California,California,90210,2,0.07,1,23,0.83,-197.13,5,158.99,9.69,6.98
CA,Beverly Hills,Tom Ashbrook,Home Office,01-Feb-14,01-Feb-14,21639,Not Specified,Furniture,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Office Furnishings,West,3009,02-Feb-14,Regular Air,California,California,90210,2,0.01,1,3,0.65,105.9,5,131.5,9.2,39.98
VT,Burlington,Troy Staebel,Small Business,01-Feb-14,01-Feb-14,12326,Critical,Furniture,Small Box,"Seth Thomas 14"" Putty-Colored Wall Clock",Office Furnishings,East,1717,03-Feb-14,Regular Air,Vermont,Vermont,05401,10,0.05,1,4,0.54,-0.370000000,1,123.82,57.87,29.34
CA,Beverly Hills,Tom Ashbrook,Home Office,01-Feb-14,01-Feb-14,21639,Not Specified,Office Supplies,Small Box,Storex Dura Pro™ Binders,Binders and Binder Accessories,West,3008,03-Feb-14,Regular Air,California,California,90210,2,0.07,1,24,0.38,-169.165,5,145.15,9.92,5.94
MA,Dedham,Mark Haberlin,Small Business,01-Feb-14,01-Feb-14,33958,Critical,Office Supplies,Small Box,"BOSTON® Ranger® #55 Pencil Sharpener, Black",Pens & Art Supplies,East,4783,03-Feb-14,Regular Air,Massachusetts,MA,02026,10.5,0.09,1,14,0.56,5.56,2,336.48,5.37,25.99
MA,Bourne,Mark Haberlin,Small Business,01-Feb-14,01-Feb-14,33958,Critical,Technology,Small Pack,Accessory39,Telephones and Communication,East,4782,03-Feb-14,Regular Air,Massachusetts,MA,02532,10.5,0.1,1,27,0.81,-120.054,2,462.366,3.3,20.99
PA,Bethel Park,Denny Joy,Corporate,01-Feb-14,01-Feb-14,45543,Low,Furniture,Jumbo Box,KI Conference Tables,Tables,East,6410,05-Feb-14,Delivery Truck,Pennsylvania,Pennsylvania,15102,9,0.01,1,16,0.69,-1615.5854,3,1223.43,89.3,70.89
MI,Adrian,Tony Chapman,Consumer,02-Feb-14,02-Feb-14,45059,Not Specified,Office Supplies,Small Pack,Panasonic KP-150 Electric Pencil Sharpener,Pens & Art Supplies,Central,6354,03-Feb-14,Express Air,Michigan,Michigan,49221,7.5,0.05,1,35,0.59,371.28,2,1327.59,2.9,37.74
MI,Adrian,Tony Chapman,Consumer,02-Feb-14,02-Feb-14,45059,Not Specified,Office Supplies,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Storage & Organization,Central,6355,04-Feb-14,Express Air,Michigan,Michigan,49221,7.5,0.09,1,39,0.79,-508.87,2,3401.8,19.99,95.43
UT,Layton,Alice McCarthy,Corporate,02-Feb-14,02-Feb-14,40102,Medium,Office Supplies,Small Box,Staples 4 Outlet Surge Protector,Appliances,West,5671,04-Feb-14,Express Air,Utah,Utah,84041,4,0.06,1,46,0.58,2.71,5,412.37,3.5,8.67
MN,Apple Valley,Mark Cousins,Home Office,02-Feb-14,02-Feb-14,38784,Medium,Office Supplies,Small Box,Avery 51,Labels,Central,5458,04-Feb-14,Regular Air,Minnesota,Minnesota,55124,4.5,0.09,1,50,0.39,137.67,2,298.12,0.5,6.3
OH,Beavercreek,Tony Chapman,Consumer,02-Feb-14,02-Feb-14,45059,Not Specified,Technology,Small Box,"Fellowes Internet Keyboard, Platinum",Computer Peripherals,East,6356,04-Feb-14,Regular Air,Ohio,Ohio,45431,8,0.04,1,4,0.74,-116.18,3,130.14,8.65,30.42
NY,Hempstead,Justin MacKendrick,Corporate,02-Feb-14,02-Feb-14,21057,Low,Technology,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,East,2915,09-Feb-14,Regular Air,New York,New York,11550,9.5,0.04,1,28,0.54,253.61,2,1103.67,1.99,39.48
GA,Kennesaw,William Brown,Corporate,03-Feb-14,03-Feb-14,32484,Not Specified,Furniture,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",Chairs & Chairmats,South,4566,04-Feb-14,Delivery Truck,Georgia,Georgia,30144,8,0.1,1,9,0.56,-198.8,7,2502.67,64.73,300.98
MO,Springfield,Guy Thornton,Corporate,03-Feb-14,03-Feb-14,50949,Medium,Office Supplies,Wrap Bag,Stockwell Push Pins,Rubber Bands,Central,7139,04-Feb-14,Express Air,Missouri,MO,65807,5.5,0.09,1,32,0.52,7.95,4,73.55,0.78,2.18
IN,Anderson,Carlos Soltero,Consumer,03-Feb-14,03-Feb-14,34978,High,Office Supplies,Small Box,Self-Adhesive Ring Binder Labels,Binders and Binder Accessories,Central,4912,05-Feb-14,Regular Air,Indiana,Indiana,46016,7,0.08,1,49,0.38,-269.905,3,165.51,6.83,3.52
MO,University City,Guy Thornton,Corporate,03-Feb-14,03-Feb-14,50949,Medium,Technology,Small Box,StarTAC 6500,Telephones and Communication,Central,7140,05-Feb-14,Regular Air,Missouri,MO,63130,5.5,0.08,1,46,0.59,1077.921,4,4804.0385,8.8,125.99
AR,North Little Rock,Keith Dawkins,Home Office,04-Feb-14,04-Feb-14,11719,Not Specified,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,South,1621,04-Feb-14,Regular Air,Arkansas,Arkansas,72113,6,0.09,1,30,0.59,-74.88,5,616.01,8.99,21.38
NE,Columbus,Harold Pawlan,Small Business,04-Feb-14,04-Feb-14,41926,High,Office Supplies,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage & Organization,Central,5914,04-Feb-14,Regular Air,Nebraska,Nebraska,68601,4.5,0,1,43,0.57,287.74,4,1562.69,8.22,34.76
AR,North Little Rock,Keith Dawkins,Home Office,04-Feb-14,04-Feb-14,11719,Not Specified,Technology,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Telephones and Communication,South,1622,04-Feb-14,Regular Air,Arkansas,Arkansas,72113,6,0.01,1,17,0.56,-56.045,5,438.6085,8.59,28.99
MO,Lees Summit,Bruce Stewart,Corporate,04-Feb-14,04-Feb-14,14503,Not Specified,Office Supplies,Small Box,Surelock™ Post Binders,Binders and Binder Accessories,Central,2035,05-Feb-14,Express Air,Missouri,MO,64064,5.5,0.02,1,14,0.35,157.8875,4,438.47,2.99,30.56
VA,Petersburg,Muhammed Yedwab,Consumer,04-Feb-14,04-Feb-14,21155,High,Office Supplies,Small Box,Xerox 1936,Paper,South,2922,05-Feb-14,Regular Air,Virginia,Virginia,23805,8,0.07,1,4,0.38,-12.43,5,81.78,5.97,19.98
CO,Broomfield,Eva Jacobs,Home Office,04-Feb-14,04-Feb-14,29767,High,Office Supplies,Small Box,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,Appliances,West,4192,05-Feb-14,Regular Air,Colorado,Colorado,80020,3.5,0.06,1,48,0.56,1499.41,4,4153.06,0.99,90.24
NE,Columbus,Harold Pawlan,Small Business,04-Feb-14,04-Feb-14,41926,High,Office Supplies,Small Box,Xerox 23,Paper,Central,5913,05-Feb-14,Regular Air,Nebraska,Nebraska,68601,4.5,0.08,1,17,0.37,-28.53,4,112.57,5.14,6.48
AR,North Little Rock,Keith Dawkins,Home Office,04-Feb-14,04-Feb-14,11719,Not Specified,Technology,Jumbo Drum,Epson Stylus 1520 Color Inkjet Printer,Office Machines,South,1620,05-Feb-14,Delivery Truck,Arkansas,Arkansas,72113,6,0.06,1,3,0.37,-1044.9222,5,1566.8,69.3,500.97
